year,rank,title,artist,url,lyrics
1995,2,Waterfalls,TLC,https://genius.com/Tlc-waterfalls-lyrics,"[Verse 1: T-Boz]
A lonely mother gazing out of the window
Staring at a son that she just can't touch
If at any time he's in a jam, she'll be by his side
But he doesn't realize he hurts her so much
But all the praying just ain't helping at all
'Cause he can't seem to keep himself out of trouble
So he goes out and he makes his money the best way he knows how
Another body laying cold in the gutter
Listen to me
[Chorus: T-Boz & All]
Don't go chasing waterfalls
Please stick to the rivers and the lakes that you're used to
I know that you're gonna have it your way or nothing at all
But I think you're moving too fast
[Verse 2: T-Boz]
Little precious has a natural obsession for temptation
But he just can't see
She gives him loving that his body can't handle
But all he can say is, ""Baby, it's good to me""
One day, he goes and takes a glimpse in the mirror
But he doesn't recognize his own face
His health is fading, and he doesn't know why
Three letters took him to his final resting place
Y'all don't hear me"
1995,3,Creep,TLC,https://genius.com/Tlc-creep-lyrics,"[Intro: T-Boz]
Yes
It's me again
And I'm back
Ah-ah, woo
[Refrain: TLC, 
T-Boz
]
(Creep) 
Oh
 I, oh I, oh I, yeah
(Creep) 
Oh I, oh I, oh I, ah yeah
(Creep) 
Oh I oh I, oh I, ah yeah
[Verse 1: T-Boz]
The 22nd of loneliness
And we've been through so many things
I love my man with all honesty
But I know he's cheating on me
[Pre-Chorus: T-Boz]
(Creep) I look him in his eyes
But all he tells me is lies to keep me near
I'll never leave him down
Though I might mess around
It's only 'cause I need some affection
[Chorus: TLC]
So I creep, yeah
Just keep it on the down low
Said nobody is supposed to know
So I creep, yeah
'Cause he doesn't know what I do
And no attention goes to show
Oh, so I creep"
1995,4,Kiss from a Rose,Seal,https://genius.com/Seal-kiss-from-a-rose-lyrics,"[Click to see Seal explain how he wrote ""Kiss from a Rose""]
[Intro]
Ba-ya-ya, ba-da-da-da-da-da, ba-ya-ya
Ba-ya-ya, ba-da-da-da-da-da, ba-ya-ya
Ba-ya-ya, ba-da-da-da-da-da, ba-ya-ya
Ba-ya-ya, ba-da-da-da-da-da, ba-ya-ya
[Verse 1]
There used to be a greying tower alone on the sea
And you became the light on the dark side of me
Love remained a drug that's the high and not the pill
[Pre-Chorus]
But did you know that when it snows
My eyes become large and
The light that you shine can't be seen?
[Chorus]
Baby, I compare you to a kiss from a rose on the grey
Ooh, the more I get of you, stranger it feels, yeah
And now that your rose is in bloom
A light hits the gloom on the grey
[Post-Chorus]
Ba-ya-ya, ba-da-da-da-da-da, ba-ya-ya
Ba-ya-ya, ba-da-da-da-da-da, ba-ya-ya"
1995,5,On Bended Knee,Boyz II Men,https://genius.com/Boyz-ii-men-on-bended-knee-lyrics,"[Verse 1: Shawn]
Darlin' I, I can't explain
Where did we lose our way
Girl it's drivin' me insane
And I know I just need one more chance
To prove my love to you
And if you come back to me
I'll guarantee
That I'll never let you go
[Chorus: Boyz II Men, 
Nathan
]
Can we go back to the days our love was strong?
Can you tell me how a perfect love goes wrong?
Can somebody tell me how to get things back
The way they use to be?
Oh God give me a reason
I'm down on bended knee
I'll never walk again until you come back to me
I'm down on bended knee
[Verse 2: Nathan, 
Wanya
]
So many nights I dream of you
Holding my pillow tight
And I know I don't need to be alone
When I open up my eyes
To face reality
Every moment without you
It seems like eternity
I'm begging you, begging you come back to me"
1995,6,Another Night,Real McCoy,https://genius.com/Real-mccoy-another-night-lyrics,"[Chorus: Karin Kasar]
Another night, another dream, but always you
It's like a vision of love that seems to be true
Another night, another dream, but always you
In the night, I dream of love so true
[Verse 1: Olaf “O-Jay” Jeglitza]
Just another night, another vision of love
You feel joy, 
you feel pain, 'cause nothing will be the same
Just another night, is all that it takes
To understand, the difference between lovers and fakes
So baby, I talk talk, I talk to you
In the night, in your dream, of love so true
I talk talk, I talk to you
In the night, in your dream, of love so true
[Pre-Chorus: Karin Kasar]
In the night, in my dreams, I'm in love with you
'Cause you talk to me like lovers do
I feel joy, I feel pain 'cause it's still the same
When the night is gone, I'll be alone
[Chorus: Karin Kasar]
Another night, another dream, but always you
It's like a vision of love that seems to be true
Another night, another dream, but always you
In the night, I dream of love so true"
1995,7,Fantasy,Mariah Carey,https://genius.com/Mariah-carey-fantasy-lyrics,"[Intro]
Sha-do-do-do-do
Sha-do-do-do-do-do-do-do-do
Sha-do-do-do-do
Sha-do-do-do-do-do-do-do-do
Sha-do-do-do-do
Sha-do-do-do-do-do-do-do-do
Sha-do-do-do-do
Sha-do-do-do-do-do-do-do-do
[Verse 1]
Oh, when you walk by every night
Talking sweet and looking fine
I get kind of hectic inside
Mmm, baby, I'm so into you
Darling, if you only knew
All the things that flow through my mind
[Chorus]
But it's just a sweet, sweet fantasy, baby
When I close my eyes, you come and take me
On and on and on, it's so deep in my daydreams
But it's just a sweet, sweet fantasy, baby (Fantasy)
(And I want you so badly)
[Post-Chorus]
Sha-do-do-do-do
Sha-do-do-do-do-do-do-do-do
Sha-do-do-do-do
Sha-do-do-do-do-do-do-do-do
Sha-do-do-do-do
Sha-do-do-do-do-do-do-do-do
Sha-do-do-do-do
Sha-do-do-do-do-do-do-do-do"
1995,8,Take a Bow,Madonna,https://genius.com/Madonna-take-a-bow-lyrics,"[Verse 1: Madonna & 
Babyface
]
Take a bow, the night is over
This masquerade is getting older
Lights are low, the curtains down
There's no one here
(
There's no one here, there's no one in the crowd
)
Say your lines, but do you feel them?
Do you mean what you say when there's no one around?
(
No one around
)
Watchin' you, watchin' me, one lonely star
(
One lonely star, you don't know who you are
)
[Chorus: Madonna, 
Babyface
, 
Both
]
I've always been in love with you (
Always with you
)
I guess you've always known it's true (
You know it's true
)
You took my love for granted, 
why, oh, why?
The show is over, say good-bye
Say good-bye (
Bye-bye
)
Say good-bye
[Verse 2: Madonna & 
Babyface
]
Make them laugh, it comes so easy
When you get to the part where you're breakin' my heart
(
Breakin' my heart
)
Hide behind your smile, all the world loves a clown
(
Just make 'em smile the whole world loves a clown
)
Wish you well, I cannot stay
You deserve an award for the role that you played
(
Role that you played
)
No more masquerade, you're one lonely star
(
One lonely star, you don't know who you are
)"
1995,9,Don't Take It Personal (Just One of Dem Days),Monica,https://genius.com/Monica-dont-take-it-personal-just-one-of-dem-days-lyrics,"[Intro]
It's just one of dem days when I wanna be all alone
It's just one of dem days when I gotta be all alone
It's just one of dem days, don't take it personal
I just wanna be all alone, and you think I treat you wrong
[Verse 1]
I wanna take some time out to think things through
I know it always feels like I'm doing you wrong
But I'm so in love with you
So understand that I'm only in love
You're the only one I need
So have no thought that I want to leave
And baby, trust me please
[Chorus]
Just one of dem days
That a girl goes through
When I'm angry inside
Don't wanna take it out on you
Just one of dem days
Don't take it personal
I just wanna be all alone
And you think I treat you wrong
Don't take it personal
Baby, baby, baby, baby, don't take it personal"
1995,10,This Is How We Do It,Montell Jordan,https://genius.com/Montell-jordan-this-is-how-we-do-it-lyrics,"[Intro]
(Background chatter)
This is how we do it!
(This is how we do it!)
Sha la la la la la lo
Shabada lo lo lo, whoa
(This is how we do it!)
Lo lo lo low-oh-oh
[Verse 1]
This is how we do it
It's Friday night, and I feel alright
The party is here on the West Side
So I reach for my 40 and I turn it up
Designated driver, take the keys to my truck
Hit the 'shaw cause I'm faded
Honies in the street say, ""Monty, yo, we made it!""
It feels so good in my hood tonight
The summertime skirts and the guys in Kani
All the gangbangers forgot about the drive-by
You gotta get your groove on, before you go get paid
[Pre-Chorus]
So tip up your cup and throw your hands up
And let me hear the party say"
1995,11,I Know,Dionne Farris,https://genius.com/Dionne-farris-i-know-lyrics,"I know what you're doing, yeah, yeah
I know why you dialed my number
I know what you're doing, yeah, yeah
I know why you care
I know what you're doing, yeah, yeah
I know why you say you love me
I know what you're doing, yeah, yeah
And I don't think it's fair
I know why you dialed my number
I know why you say you're mine
I know what you're doing
And it's not gonna work this time
Not gonna work this time
I know what you're doing, yeah, yeah
I can never sing in that key
I know what you're doing, yeah, yeah
And you're the one to blame
I know what you're doing, yeah, yeah
I know why you can't forgive me
I know why you're singing lost love
The lyrics haven't changed"
1995,12,Water Runs Dry,Boyz II Men,https://genius.com/Boyz-ii-men-water-runs-dry-lyrics,"[Verse 1]
We don't even talk anymore
And we don't even know what we argue about
Don't even say ""I love you"" no more
'Cause saying how we feel is no longer allowed
Some people work things out
And some just don't know how to change
[Chorus]
Let's don't wait 'til the water runs dry
We might watch our whole lives pass us by
Let's don't wait 'til the water runs dry
We'll make the biggest mistake of our lives
Don't do it, baby
[Verse 2]
Now, now they can see the tears in our eyes
But we deny the pain that lies deep in our hearts
Well, maybe that's a pain we can't hide
'Cause everybody knows that we're both torn apart
Why do we hurt each other?
Why do we push love away?
[Chorus]
Let's don't wait 'til the water runs dry
We might watch our whole lives pass us by
Let's don't wait 'til the water runs dry
We'll make the biggest mistake of our lives
Don't do it, baby"
1995,13,Freak Like Me,Adina Howard,https://genius.com/Adina-howard-freak-like-me-lyrics,"[Verse 1]
Let me lay it on the line
I got a little freakiness inside
And you know that the man
Has got to deal with it
I don't care what they say
I'm not about to pay nobody's way
'Cause it's all about the dog in me, mmm, mmm
[Pre-Chorus]
I want a freak in the mornin'
A freak in the evenin', just like me
I need a roughneck nigga
That can satisfy me, just for me
If you are that kind of man, 'cause I'm that kind of girl
I got a freaky secret, everybody sing
'Cause we don't give a damn about a thing
[Chorus]
'
Cause I will be a freak until the day until the dawn
And we can 
boom boom
 all through the night 'til the early morn'
Come on and I will take you around the hood on a gangsta lean
'Cause we can 
boom boom
Any time of day, it's all good for me
[Verse 2]
Boy, you're moving kind of slow
You got to keep it up now, there you go
There's just one thing that a man must do, mmhmm
I'm packin' all the flavor you need
I got you shook up on your knees
'Cause it's all about the dog in me"
1995,14,Run-Around,Blues Traveler,https://genius.com/Blues-traveler-run-around-lyrics,"[Verse 1]
Oh, once upon a midnight dearie
I woke with something in my head
I couldn't escape the memory
Of a phone call and of what you said
Like a game show contestant with a parting gift
I could not believe my eyes
When I saw through the voice of a trusted friend
Who needs to humor me and tell me lies
Yeah, humor me and tell me lies
And I'll lie too and say I don't mind
And as we seek, so shall we find
And when you're feeling open, I'll still be here
But not without a certain degree of fear
Of what will be with you and me
I still can see things hopefully
[Chorus]
But you
Why you wanna give me a runaround?
Is it a sure-fire way to speed things up
When all it does is slow me down?
[Verse 2]
And shake me and my confidence
'Bout a great many things
But I've been there, I can see it cower
Like a nervous magician waiting in the wings
Of a bad play where the heroes are right
And nobody thinks or expects too much
And Hollywood's callin' for the movie rights
Singing, ""Hey, babe, let's keep in touch
Hey, baby, let's keep in touch""
But I want more than a touch, I want you to reach me
And show me all the things no one else can see
So what you feel becomes mine as well
And soon if we're lucky, we'd be unable to tell
What's yours and mine, the fishing's fine
And it doesn't have to rhyme, so don't you feed me a line"
1995,15,I Can Love You Like That,All-4-One,https://genius.com/All-4-one-i-can-love-you-like-that-lyrics,"[Verse 1]
They read you Cinderella
You hoped it would come true
And one day your Prince Charming
Would come rescue you
You like romantic movies
And you never will forget
The way you felt when Romeo
Kissed Juliet
And all this time that you've been waiting
You don't have to wait no more
[Chorus]
I can love you like that
I would make you my world
Move heaven and Earth
If you were my girl
I can give you my heart
Be all that you need
Show you you're everything
That's precious to me
If you give me a chance
I can love you like that
I can love you like that
[Verse 2]
I never make a promise
I don't intend to keep
So when I say forever
Forever's what I mean
Well I'm no Casanova
But I swear this much is true
I'll be holding nothing back
When it comes to you
You dream of love that's everlasting
Well baby open up your eyes"
1995,16,Have You Ever Really Loved a Woman?,Bryan Adams,https://genius.com/Bryan-adams-have-you-ever-really-loved-a-woman-lyrics,"[Verse 1]
To really love a woman
To understand her - You gotta know her deep inside
Hear every thought - See every dream
And give her wings when she wants to fly
Then when you find yourself lyin' helpless in her arms
You know you really love a woman
[Chorus]
When you love a woman
You tell her that she's really wanted
When you love a woman you tell her that she's the one
'Cause she needs somebody
To tell her that it's gonna last forever
So tell me have you ever really
Really, really ever loved a woman?
[Verse 2]
To really love a woman - Let her hold you
'Til you know how she needs to be touched
You've gotta breathe her - really taste her
'Til you can feel her in your blood
And when you can see your unborn children in her eyes
You know you really love a woman
[Chorus]
When you love a woman
You tell her that she's really wanted
When you love a woman you tell her that she's the one
'Cause she needs somebody
To tell her that you'll always be together
So tell me have you ever really
Really, really ever loved a woman?"
1995,17,Always,Bon Jovi,https://genius.com/Bon-jovi-always-lyrics,"[Verse 1]
This Romeo is bleedin'
, but you can't see his blood
It's nothin' but some feelin's that this old dog kicked up
It's been rainin' since you left me, now I'm drownin' in the flood
You see, I've always been a fighter, but without you, I give up
[Pre-Chorus]
I can't sing a love song like the way it's meant to be
Well, I guess I'm not that good anymore, but baby, that's just me
[Chorus]
Yeah, I will love you, baby
Always
And I'll be there forever and a day
Always
I'll be there 'til the stars don't shine
'Til the heavens burst and the words don't rhyme
I know when I die, you'll be on my mind
And I love you
Always
[Verse 2]
Now your pictures that you left behind are just memories of a different life
Some that made us laugh, some that made us cry, one that made you have to say goodbye
What I'd give to run my fingers through your hair, to touch your lips, to hold you near
When you say your prayers, try to understand
I've made mistakes, I'm just a man"
1995,18,Boombastic,Shaggy,https://genius.com/Shaggy-boombastic-lyrics,"[Intro]
Mr. Boombastic
What you want is a boombastic, romantic, fantastic lover
Shaggy
Mr. Lover Lover, um
I'm Mr. Lover Lover, haha, girl
Mr. Lover Lover
Mm, I'm Mr. Lover Lover
[Chorus]
She call me Mr. Boombastic
Tell me fantastic
Touch me on my back
She says I'm Mr. Ro-Ro-mantic
Call me fantastic
Touch me on my back
She says I'm Mr. Ro-
[Verse 1]
Smooth
Just like a silk-a
Soft and cuddly, hug me up like a quilt
I'm a lyrical lover
No take me for no filth
With my sexual physique
Jah know me well-built
Oh me, oh my
Well, well, can't you tell
I'm just like a turtle
Crawling out of my shell?
Gal, you captivate my body
Put me under a spell
With your Khus Khus perfume
I love your sweet smell
You're the only young girl
Who can ring my bell
And I can take rejection
So you tell me, ""Go to Hell"""
1995,19,Total Eclipse of the Heart,Nicki French,https://genius.com/Nicki-french-total-eclipse-of-the-heart-lyrics,"[Intro]
Oh, oh, ooohhhh
Oh, oh, ooohhhh
[Verse 1]
(Turn around)
Every now and then I get a little bit lonely and you're never coming around
(Turn around)
Every now and then I get a little bit tired of listening to the sound of my tears
(Turn around)
Every now and then I get a little bit nervous that the best of all the years have gone by
(Turn around)
Every now and then I get a little bit terrified and then I see the look in your eyes
[Pre-Chorus]
Turn around bright eyes
Every now and then I fall apart
Turn around bright eyes
Every now and then I fall apart
[Chorus]
And I need you now tonight
And I need you more than ever
And if you'll only hold me tight
We'll be holding on forever
And we'll only be making it right
Cause we'll never be wrong together"
1995,20,You Gotta Be,Des'ree,https://genius.com/Desree-you-gotta-be-lyrics,"[Verse 1]
Listen as your day unfolds
Challenge what the future holds
Try and keep your head up to the sky
Lovers, they may cause you tears
Go ahead, release your fears
Stand up and be counted
Don't be 'shamed to cry
You gotta be
[Chorus]
You gotta be bad
You gotta be bold
You gotta be wiser
You gotta be hard
You gotta be tough
You gotta be stronger
You gotta be cool
You gotta be calm
You gotta stay together
All I know, all I know
Love will save the day
[Verse 2]
Herald what your mother said
Read the books your father read
Try to solve the puzzles in your own sweet time
Some may have more cash than you
Others take a different view
My, oh my, hey, hey"
1995,21,You Are Not Alone,Michael Jackson,https://genius.com/Michael-jackson-you-are-not-alone-lyrics,"[Verse 1]
Another day has gone, I'm still all alone
How could this be that you're not here with me?
You never said goodbye, someone tell me why
Did you have to go and leave my world so cold?
[Pre-Chorus]
Every day, I sit and ask myself ""How did love slip away?""
Somethin' whispers in my ear and says
[Chorus]
That you are not alone, I am here with you
Though you're far away, I am here to stay
But you are not alone, I am here with you
Though we're far apart, you're always in my heart
But you are not alone
[Post-Chorus]
'Lone, 'lone
Why? 'Lone
[Verse 2]
Just the other night, I thought I heard you cry
Asking me to come and hold you in my arms
I can hear your prayers, your burdens, I will bear
But first, I need your hand, then forever can begin"
1995,22,Hold My Hand,Hootie & the Blowfish,https://genius.com/Hootie-and-the-blowfish-hold-my-hand-lyrics,"[Verse 1]
With a little love and some tenderness
We'll walk upon the water, we'll rise above the mess
With a little peace and some harmony
We'll take the world together, we'll take 'em by the hand
[Refrain]
'Cause I got a hand for you, oh
'Cause I wanna run with you
[Verse 2]
Yesterday, I saw you standin' there
Your head was down, your eyes were red, no comb had touched your hair
I said, ""Get up and let me see you smile
We'll take a walk together, walk the road awhile,"" 'cause
[Refrain]
'Cause I got a hand for you (I got a hand for you)
'Cause I wanna run with you (Won't you let me run with you? Yeah)
[Chorus]
(
Hold my hand
) Want you to hold my hand
(
Hold my hand
) I'll take you to a place where you can be
(
Hold my hand
) Anything you wanna be because
I wanna love you the best that, the best that I can"
1995,23,One More Chance/Stay with Me,The Notorious B.I.G.,https://genius.com/Billboard-hot-rap-songs-chart-25th-anniversary-top-100-songs-lyrics,"To honor the 25th anniversary of Billboard's Hot Rap Songs chart, we’re counting down the tally's top 100 tracks ever
Rap is a victorious genre. Having built its history on songs of overcoming the harshest of hard-knock lives, in addition to observances of all of life's nuances, rap is more than just dope beats and rhymes. Its lyrics tell stories with insights and uncommon honesty, traits that have ultimately taken the genre from niched inner-city beginnings to a longstanding place at the heart of pop culture
So it was fitting for Billboard to create a chart, in 1989, dedicated to the then-rising genre, birthed out of hip-hop. At the time, MTV's influential ""Yo! MTV Raps"" was only a few months old, and acts like 
Ice-T and N.W.A were not only ruling rap but beginning to enter the mainstream music conversation
While rap has evolved, there’s no denying its ever-growing power. To celebrate the 25th anniversary of the Billboard’s Hot Rap Songs chart, we’re counting down the top 100 songs in the tally’s quarter-century history. From Salt-N-Pepa to Macklemore, we've got the genre's past quarter-century covered
100. ""All of the Lights"" - Kanye West
99. ""No Lie"" - 2 Chainz feat. Drake
98. ""Aston Martin Music"" - Rick Ross feat. Drake & Chrisette Michelle
97. ""Loungin"" - LL Cool J
96. ""O.P.P."" - Naughty By Nature
95. ""Heartless"" - Kanye West
94. ""Player's Ball"" - OutKast
93. ""Holla Holla"" - Ja Rule
92. ""Left/Right"" - Drama
91. ""Call Me D-Nice"" - D-Nice
90. ""C'Mon N' Ride It (The Train)"" - Quad City DJ's
89. ""Looking At The Front Door"" - Main Source
88. ""Money Maker"" - Ludacris feat. Pharrell
87. ""The Way You Move"" - OutKast feat. Sleepy Brown
86. ""Jigga My N****"" - Jay Z
85. ""Slow Motion"" - Juvenile feat. Soulja Slim
84. ""Headlines"" - Drake
83. ""Got Money"" - Lil Wayne feat. T-Pain
82. ""My Baby"" - Lil' Romeo
81. ""Lovers & Friends"" - Lil Jon & The East Side Boyz feat. Usher & Ludacris
80. ""Damn!"" - YoungBloodZ feat. Lil Jon
79. ""Whistle While You Twurk"" - Ying Yang Twins
78. ""(Hot S**t) Country Grammar"" - Nelly
77. ""Crank That (Soulja Boy)"" - Soulja Boy Tellem
76. ""Jump"" - Kriss Kross
75. ""Po Pimp"" - Do Or Die feat. Twista
74. ""Dunkie Butt (Please Please Please) - 12 Guage
73. ""Lights, Camera, Action!"" - Mr. Cheeks
72. ""I'll Do 4 U"" - Father M.C
71. ""Lookin' At Me"" - Mase feat. Puff Daddy
70. ""Independent"" - Webbie feat. Lil' Phat & Lil' Boosie
69. ""Drank In My Cup"" - Kirko Bangz
68. ""4, 5, 6"" - Sole feat. JT Money & Kandi
67. ""It Ain't My Fault 2/Somebody Like Me"" - Silkk The Shocker feat. Mystikal
66. ""Funkdafied"" - Da Brat
65. ""Rump Shaker"" - Wreckx-N-Effect
64. ""Around The Way Girl"" - LL Cool J
63. ""Callin' Me"" - Lil' Zane feat. 112
62. ""Mind Playing Tricks On Me"" - Geto Boys
61. ""Work It"" - Missy ""Misdemeanor"" Elliot
60. ""Dilemma"" - Nelly feat. Kelly Rowland
59. ""Get Money"" - Junior M.A.F.I.A
58. ""Lean Wit It, Rock Wit It"" - Dem Franchize Boyz feat. Lil Peanut & Charlay
57. ""I Got 5 On It"" - Luniz
56. ""They Want EFX"" - Das EFX
55. ""Ghetto Cowboy"" - Mo Thugs Family feat. Bone Thugs-N-Harmony
54. ""Raise Up"" - Petey Pablo
53. ""It's Goin' Down"" - Young Joc
52. ""Empire State of Mind"" - Jay Z & Alicia Keys
51. ""Da' Dip"" - Freak Nasty
50. ""Good Life"" - Kanye West feat. T-Pain
49. ""Bounce With Me"" - Lil Bow Wow feat. Xscape
48. ""Moment 4 Life"" - Nicki Minaj feat. Drake
47. ""Walk It Out"" - Unk
46. ""Nothin' On You"" - B.o.B feat. Bruno Mars
45. ""Dead and Gone"" - T.I. feat. Justin Timberlake
44. ""No Time"" - Lil' Kim feat. Puff Daddy
43. ""Right Thurr"" - Chingy
42. ""Gangnam Style"" - PSY
41. ""I'll Be Missing You"" - Puff Daddy & Faith Evans feat. 1121
40. ""Déjà Vu (Uptown Baby)"" - Lord Tariq & Peter Gunz
39. ""Bedrock"" - Young Money feat. Lloyd
38. ""Lollipop"" - Lil Wayne feat. Static Major
37. ""In Da Club"" - 50 Cent
36. ""Who Dat"" - JT Money feat. Sole
35. ""One More Chance/Stay With Me"" - The Notorious B.I.G
34. ""Knockin' Boots"" - Candyman
33. ""Up Jumps Da Boogie"" - Magoo and Timbaland
32. ""I Want It All"" - Warren G. feat. Mack 10
31. ""Treat 'Em Right"" - Chubb Rock
30. ""I Like Dem Girlz"" - Lil Jon & The East Side Boyz
29. ""Dansin Wit Wolvez"" - Strik 9ine
28. ""Me So Horny"" - 2 Live Crew
27. ""Live Your Life"" - T.I. feat. Rihanna
26. ""Look At Me Now"" - Chris Brown feat. Lil Wayne & Busta Rhymes
25. ""Holy Grail"" - Jay Z feat. Justin Timberlake
24. ""I'm On One"" - DJ Khaled feat. Drake, Rick Ross & Lil Wayne
23. ""Get Low"" - Lil Jon & The East Side Boyz feat. Ying Yang Twins
22. ""Cross The Border"" - Philly's Most Wanted
21. ""Drop It Like It's Hot"" - Snoop Dogg feat. Pharrell
20. ""Lean Back"" - Terror Squad
19. ""The Phuncky Feel One/How I Could..."" - Cypress Hill
18. ""Ni**as In Paris"" - Jay Z, Kanye West
17. ""Mercy"" - Kanye West, Big Sean, Pusha T, 2 Chainz
16. ""Can't Nobody Hold Me Down"" - Puff Daddy feat. Mase
15. ""How Do U Want It/California Love"" - 2Pac feat. K-Ci and JoJo
14. ""Best I Ever Had"" - Drake
13. ""Whatever You Like"" - T.I
12. ""Low"" - Flo Rida feat. T-Pain
11. ""The Motto"" - Drake feat. Lil Wayne
10. ""The Humpty Dance"" - Digital Underground
9. ""No Hands"" - Waka Flocka Flame feat. Roscoe Dash & Wale
8. ""Big Poppa/Warning"" - The Notorious B.I.G
7. ""Flava In Ya Ear"" - Craig Mack
6. ""Gangsta's Paradise"" - Coolio feat. L.V
5. ""Expression"" - Salt-N-Pepa
4. ""Can't Hold Us"" - Macklemore & Ryan Lewis feat. Ray Dalton
3. ""Hot Boyz"" - Missy ""Misdemeanor"" Elliot feat. Nas, Eve, & Q-Tip
2. ""Tootsee Roll"" - 69 Boyz
1. ""Thrift Shop"" - Macklemore & Ryan Lewis feat. Wanz"
1995,24,Here Comes the Hotstepper,Ini Kamoze,https://genius.com/Ini-kamoze-here-comes-the-hotstepper-lyrics,"[Intro]
Hey! 
Hit It!
[Post-Chorus]
Nah, na na na nah
Na na na nah, na na nah, na na nah
Na na na nah
Nah, na na na nah
Na na na nah, na na nah, na na nah
Na na na nah
[Chorus]
Here comes the hotstepper (murderer)
I'm the lyrical gangster (murderer)
Big up di crew ina di area
 (murderer)
Still love you like that (murderer)
[Refrain 2]
No no we don't die
Yes we mul-ti-ply
Anyone press will hear the fat lady sing
Act like you know, RICO
I know what Bo don't know
Touch them up and go, uh-oh!
Ch-ch-chang chang"
1995,25,Candy Rain,Soul for Real,https://genius.com/Soul-for-real-candy-rain-lyrics,"[Chorus]
My love, do you ever dream of
Candy coated raindrops?
You're the same, my candy rain
[Verse 1: Jase4Real]
Have you ever loved someone
So much you thought you'd die?
Giving so much of yourself
It seems the only way
Tell me what you want and I
And I will give it to you
'Cause you are
[Chorus]
My love, do you ever dream of
Candy coated raindrops?
You're the same, my candy rain
[Verse 2: Jase4Real]
My love
, did you ever dream
That it could be so right?
I never thought that I would find
All that I need in life
All I want, all I need now, I know
I know I found it in you, I found it in you
'Cause you are"
1995,26,Let Her Cry,Hootie & the Blowfish,https://genius.com/Hootie-and-the-blowfish-let-her-cry-lyrics,"[Verse 1]
She sits alone by a lamp post
Trying to find a thought that's escaped her mind
She says Dar's the one I love the most
But Stipe's not far behind
[Verse 2]
She never lets me in
Only tell me where's she's been
When she's had too much to drink
I say that I don't care
I just run my hands through her dark hair
Then I pray to God, you gotta help me fly away and just
[Chorus]
Let her cry, if the tears fall down like rain
Let her sing, if it eases all her pain
Let her go, let her walk right out on me
And if the sun comes up tomorrow
Let her be, let her be
[Verse 3]
This morning I woke up alone
Found a note standin' by the phone
Saying maybe, maybe I'll be back some day
I wanted to look for you
You walked in, I didn't know just what I should do
So I sat back down and had a beer and felt sorry for myself
Saying"
1995,27,I Believe,Blessid Union of Souls,https://genius.com/Blessid-union-of-souls-i-believe-lyrics,"[Verse 1]
Walk blindly to the light and reach out for his hand
Don't ask any questions and don't try to understand
Open up your mind and then open up your heart
And you will see that you and me aren't very far apart
[Chorus]
'Cause I believe, that love is the answer
I believe, love will find the way
[Verse 2]
Violence is spread worldwide and there's families on the street
We sell drugs to children now, oh, why can't we just see?
That all we do is eliminate our future with the things we do today
Money is our incentive now so that makes it okay
[Chorus]
But I believe, that love is the answer
I believe, love will find the way
I believe, that love is the answer
I believe, love will find the way
Ooh-no
[Verse 3]
I've been seeing Lisa now for a little over a year
She said she's never been so happy but Lisa lives in fear
That one day daddy's gonna find out she's in love
With a nigga from the streets
Oh, how he would lose it then but she's still here with me"
1995,28,Red Light Special,TLC,https://genius.com/Tlc-red-light-special-lyrics,"[Verse 1: T-Boz]
Take a good look at it, look at it now
Might be the last time you'll have a go 'round
I'll let you touch it if you'd like to go down
I'll let you go further
If you take the southern route
Don't go too fast, don't go too slow
You've got to let your body flow
I like 'em attentive and I like 'em in control
[Chorus]
Baby it's yours, all yours
If you want it tonight
I'll give you the red light special
All through the night
Baby it's yours, all yours
If you want it tonight
Just come through my door
Take off my clothes
And turn on the red light
[Verse 2: T-Boz]
I know that you want me
I can see it in your eyes (Haha)
You might as well be honest
Cause the body never lies
Tell me your secrets and I'll, I'll tell you mine
I'm feelin' quite sexy and I want you for tonight
If I move too fast just let me know
Cause it means you move too slow
I like some excitement and I like a man that goes"
1995,29,Runaway,Janet Jackson,https://genius.com/Janet-jackson-runaway-lyrics,"[Intro]
Excuse me
There we go
[Verse 1]
I've seen the world, been to many places
Made lots of friends, many different races
I've had such fun around the world it's true
African skies with a Nairobi mood
I fell asleep in Tuscany and dreamed
The one thing missing was you
[Chorus]
Runaway with me, my love
Yeah, yeah, yeah, yeah!
Runaway with me, my love
Yeah, yeah, yeah, yeah!
[Verse 2]
I woke up with an Australian breeze
And danced the dance with Aborigines
Oh, under the moon glow, down in Mexico
I dreamed, one thing was missing that's you
[Chorus]
Runaway with me, my love
Yeah, yeah, yeah, yeah!
Runaway with me, my love
Yeah, yeah, yeah, yeah!"
1995,30,Strong Enough,Sheryl Crow,https://genius.com/Sheryl-crow-strong-enough-lyrics,"[Verse 1]
God, I feel like hell tonight
Tears of rage I cannot lie
I'd be the last to help you understand
Are you strong enough to be my man?
My man
[Verse 2]
Nothing's true and nothing's right
So let me be alone tonight
'Cause you can't change the way I am
Are you strong enough to be my man?
[Chorus]
Lie to me
I promise I'll believe
Lie to me
But please don't leave
Don't leave
[Verse 3]
I have a face I cannot show
I make the rules up as I go
Just try and love me if you can
Are you strong enough to be my man?
My man"
