year,rank,title,artist,url,lyrics
1987,77,Let Me Be the One,Exposé,https://genius.com/Expose-let-me-be-the-one-lyrics,"[Verse 1: Gioia]
Sometimes people play with love
Falling in love is just a game
Don't think I don't know love
You'll never be alone again
[Verse 2: Gioia & 
All
]
(
Let me
) Show you how I feel
(
Be the one
) That I need so much
(
Let me
) Give you what is real
(
Be the one
) That I long to touch
[Pre-Chorus: Gioia]
Only you can make me feel this way
I give you all, come on, let's get away
This love affair will never, ever fade
I give you more and more so
[Chorus: Gioia & 
All
]
(
Let me be the one
)
To hold on to the dream
(
Let me be the one
)
You can trust me at any time
(
Let me be the one
)
I want to give you all the love
(
Let me be the one
)
To feel your tender touch"
1987,78,Is This Love,Survivor,https://genius.com/Survivor-is-this-love-lyrics,"[Verse 1]
I've heard talk of blind devotion
Lovers through thick and thin
Lives touched with real emotion
Faithful till the bitter end
Now I must admit that the story's attractive
I've lost in far too many affairs
I've seen all the pain that the morning can bring
I need to prove to myself
This is more than a crush
Can you convince me
It's not just a physical rush
[Chorus]
Is this love that I'm feelin'?
Is this the love that's been keepin' me up all night?
Is this love that I'm feelin'?
Is this love?
[Verse 2]
So many nights in blind confusion
I've walked the line of love
We reach out in disillusion
When one night isn't nearly enough
Now I'd like to know that for once in my life
I'm sure of what tomorrow may bring
I've heard all your talk
Can I take it to heart
Now look me straight in the eye
'Cause tonight is the night
We've got to ask each other
If the moment is right"
1987,79,Diamonds,Herb Alpert,https://genius.com/Herb-alpert-diamonds-lyrics,"[Verse 1: Janet Jackson]
You told me you love me
You told me you care
But when I'm around you
It's like I'm not there
I need a reminder
Something I can see
Something on my finger shines so brightly
[Chorus: Janet Jackson & Lisa Keith]
Don't you know
Diamonds are a girl's best friend
When you go
They stay with me until the end
Don't you know
Diamonds are a girl's best
Best friend
When you go
They stay with me until the end
[Refrain: Janet Jackson]
Don't want your money
Don't want your key
Diamonds
Love don't come for free
Don't want your money
Don't want your key
Diamonds
Love don't come for free"
1987,80,Point of No Return,Exposé,https://genius.com/Expose-point-of-no-return-lyrics,"[Verse 1]
The common road
Seems just like a dream
It's a mystery to me
It fills me within
When we're together
Oh, baby, can't you see?
[Pre-Chorus]
I, I'd like to feel the passion
To the point of no return
I will be in full reaction
I'm gonna take you in my arms
[Chorus]
You're taking me
To the point of no return
Oh, oh, oh, you're taking me
To the point of no return
Oh, oh, oh
[Verse 2]
It took so long
But I treasure now
The love you gave to me
And when you smile
It warms my heart in me
Oh, baby, can't you see?"
1987,81,Big Love,Fleetwood Mac,https://genius.com/Fleetwood-mac-big-love-lyrics,"[Verse 1]
Looking out for love
In the night so still
Oh, I'll build you a kingdom
In that house on the hill
[Chorus]
Looking out for love
Big, big love
[Verse 2]
You said that you love me
And that you always will
Oh, you begged me to keep you
In that house on the hill
[Chorus]
Looking out for love
Big, big love
[Post-Chorus]
Ooh, ah
Ooh, ah
Ooh, ah
Ooh, ah"
1987,82,Midnight Blue,Lou Gramm,https://genius.com/Lou-gramm-midnight-blue-lyrics,"[Verse 1]
Ain't got no regrets
I ain't losin' track of which way I'm going
I ain't gonna double back, no
Don't want no misplay
Put on no display
An angel? No, but I know my way
Oh yeah, oh-oh
[Verse 2]
I used to follow, yeah, that's true
But my following days are over
Now I just gotta follow through
And I remember what my father said
He said, ""Son, life is simple""
It's either cherry red
[Chorus]
Or midnight blue
Oh, oh
Midnight blue
Oh, oh
[Verse 3]
You were the restless one
And you did not care that
I was the trouble boy lookin' for a double dare
I won't apologize for the things I've done and said
But when I win your heart
I'm gonna paint it cherry red
I don't want to talk about it
What you do to me
I can't live without it
And you might think that it's much too soon
For us to go this far"
1987,83,Something So Strong,Crowded House,https://genius.com/Crowded-house-something-so-strong-lyrics,"[Verse 1]
Love can make you weep
Can make you run for cover
Roots that spread so deep
Bring life to frozen ground
[Chorus]
Something so strong
Could carry us away
Something so strong
Could carry us today
[Verse 2]
Turning in my sleep
Love can leave you cold
A taste of jealousy
Is like a lust for gold
[Chorus]
Something so strong
Could carry us away
Something so strong
Could carry us today
[Bridge]
I've been
Feeling so much older
Frame me
And hang me on the wall
I've seen
You fall into the same trap
This thing
Is happening to us all"
1987,84,Heat of the Night,Bryan Adams,https://genius.com/Bryan-adams-heat-of-the-night-lyrics,"I was caught in the crossfire of a silent scream
Where one man's nightmare is another man's dream
Pull the covers up high and pray for the mornin' light
Better leave it alone in the heat of the night
Met a man with a message from the other side
Couldn't take the pressure - had to leave it behind
He said it's up to you
You can run or you can fight - (ya that's right)
Better leave it alone in the heat of the night
In the heat of the night they'll be comin' around
They'll be lookin' for answers they'll be chasin' you down
In the heat of the night
(Where you gonna hide when it all comes down)
(Don't look back don't ever turn around)
Had to pay the piper to call the tune
Said he'd be back someday - said he'd be back real soon
Pull the shades down low - you'll know when the time is right
When you're lyin' alone in the heat of the night"
1987,85,Nothing's Gonna Change My Love for You,Glenn Medeiros,https://genius.com/Glenn-medeiros-nothings-gonna-change-my-love-for-you-lyrics,"[Verse 1]
If I had to live my life without you near me
The days would all be empty
The nights would seem so long
With you, I see forever oh so clearly
I might have been in love before
But it never felt this strong
[Pre-Chorus 1]
Our dreams are young and we both know
They'll take us where we want to go
Hold me now, touch me now
I don't wanna live without you
[Chorus]
Nothing's gonna change my love for you
You ought to know by now how much I love you
One thing you can be sure of
I'll never ask for more than your love
Nothing's gonna change my love for you
You ought to know by now how much I love you
The world may change my whole life through
But nothing's gonna change my love for you
[Verse 2]
If the road ahead is not so easy
Our love will lead the way for us
Like a guiding star
I'll be there for you if you should need me
You don't have to change a thing
I love you just the way you are"
1987,86,Brilliant Disguise,Bruce Springsteen,https://genius.com/Bruce-springsteen-brilliant-disguise-lyrics,"[Verse 1]
I hold you in my arms
As the band plays
What are those words whispered, baby
Just as you turn away?
I saw you last night
Out on the edge of town
I wanna read your mind to know
Just what I've got in this new thing I've found
[Chorus]
So tell me what I see
When I look in your eyes
Is that you, baby
Or just a brilliant disguise?
[Verse 2]
I heard somebody call your name
From underneath our willow
I saw something tucked in shame
Underneath your pillow
Well, I've tried so hard, baby
But I just can't see
What a woman like you
Is doing with me"
1987,87,Just to See Her,Smokey Robinson,https://genius.com/Smokey-robinson-just-to-see-her-lyrics,"[Intro]
Just to see her
Just to touch her
Just to hold her in my arms again
One more time
[Verse 1]
If I could feel her warm embrace
See her smiling face
Can't find anyone to take her place
I've got to see her again
[Chorus]
I would do anything
I would go anywhere
There's nothing I wouldn't do
Just to see her again
[Verse 2]
I can't hide it, no
I can't fight it, oh
It's so hard to live without the love
She gave to me
Doesn't she know it?
I tried hard not to show it, oh
Can't I make her realize that she
Really needs me again?"
1987,88,Who Will You Run To,Heart,https://genius.com/Heart-who-will-you-run-to-lyrics,"[Verse 1]
You're not sure what you wanna do with your life
But you sure don't want me in it
Yeah, you're sure the life you're living with me
Can't go on one single minute
And there's a new one waitin' outside this door
Now it's time to begin it
[Pre-Chorus]
You found a new world and you wanna taste it
But that world can turn cold
And you better face it
[Chorus]
Who will you run to when it all falls down?
Who's gonna pick your world up off of the ground?
Who's gonna take away the tears you cry?
Who's gonna love you, baby, as good as I?
[Verse 2]
You don't know what it's like to live on your own
You've always had me there beside you
You think it's easy finding someone out there
Who's gonna care as much as I do
What's gonna happen, baby, when you find out
There's no one there to cry to?"
1987,89,Respect Yourself,Bruce Willis,https://genius.com/Bruce-willis-respect-yourself-lyrics,"[Verse 1]
If you disrespect everybody
That you run into
How in the world do you think
Anybody's supposed to respect you
If you don't give a heck about the man
With a Bible in his hand, yeah
Just get out the way
And let the gentleman do his thing
You're the kind of gentleman
That wants everything their way, oh
Take the sheet off your face, boy
It's a brand new day
[Chorus]
Oh, respect yourself
Respect yourself
If you don't respect yourself
Ain't nobody gonna give a good
Ca-hoot, na-na-na, oh-oh
Respect yourself
Respect yourself
[Verse 2]
If you're walking 'round thinking
That the world owes you something 'cause you're here, yeah
You're going out the world backwards
Like you did when you first came here, yeah
You keep talking 'bout the president
Won't stop air pollution, oh
Put your hand over your mouth when you cough
That'll help the solution, yeah
Oh, you cuss around women
And you don't even know their name, oh
Then you're dumb enough to think
That it makes you a big ol' man, yeah-yeah"
1987,90,Cross My Broken Heart,The Jets,https://genius.com/The-jets-group-cross-my-broken-heart-lyrics,"[Chorus]
Cross my broken heart, boy
Cross my broken heart for you
I'm going to stay this time
Cross my broken heart, boy
Swear I'll never part from you
I want you to be mine
[Verse 1]
I know you think I'm not
Your picture perfect jewel
Who'll never break apart
When everything was cool
I needed to explore
And open up the door
But now I need you more
[Verse 2]
Im sending out a message
A message so sincere
When I close my eyes
I need to feel you near
Can't get you off my mind
For leaving me this time
I'm still in love with you"
1987,91,Victory,Kool & the Gang,https://genius.com/Kool-and-the-gang-victory-lyrics,"People, get ready
It's time to show what you got
Players, take your places
There's only one way to the top
You must feel that victory
Release that energy and ride like the wind
With fire in your eyes, shake those butterflies
And do the best you can
Victory.  (Sweet)
Victory.  (Ooh, ooh.)
Let the party begin.  Uh huh
Victory.  (Sweet)
Victory.  (Ooh, ooh.)
Let's do it again
You are the best
You seem to stand out from the rest
Ooh, your intentions
To be more than an honorable mention
You must feel that victory
Release that energy and ride like the wind
With fire in your eyes, shake those butterflies
Go ahead and go for the win now
Victory.  (Sweet)
Victory.  (Ooh, ooh.)
Let the party begin.  Uh huh
Victory.  (Sweet)
Victory.  (Ooh, ooh.)
Everybody can win"
1987,92,Don't Get Me Wrong,The Pretenders,https://genius.com/Lovebugs-tender-offender-lyrics,"I look in your eyes, see paradise
But am I dreaming
And I touch, feel your embrace
Smile on your face sends my mind reeling
Round and round
I can't believe, I lose control
Open my heart, open my soul
I can't believe, don't make me fall
Don't leave me alone, tear down the wall
That's been around me
All my life
Every day you're my tender offender
I do surrender to your will
Every night you're my tender offender
Always remember, the special thrill
In my heart you instil
I just can't hide these feelings inside
I've got to show you
And I know, I come on too strong
Don't get me wrong I'll never hurt you
I never will
I've been around you all my life"
1987,93,Doing It All for My Baby,Huey Lewis and the News,https://genius.com/Huey-lewis-and-the-news-doing-it-all-for-my-baby-lyrics,"[Verse 1]
Early in the morning, I'm still in bed
She comes to me with sweet affection
Wakes me with kisses, ""Hello sleepyhead.""
Gets me moving in the right direction
I do my best to give her love that lasts forever
It seems like everything I do I'm doing better
[Chorus 1]
Doing it all for my baby
'Cause she's as fine as she can be
I'm doing it all for my baby
For everything she does for me
[Verse 2]
Later in the evening, it's been a busy day
She lays her head upon my weary shoulder
Listen to her laughing, snuggle up and say:
""Now I'm with you baby, the loneliness is over""
[Pre-Chorus 2]
I do my best to give her love that lasts forever
It seems like everything I do I'm doing better
[Chorus 2]
Doing it all for my baby
'Cause she's as fine as she can be
Doing it all for my baby
For everything she does for me"
1987,94,Right on Track,Breakfast Club,https://genius.com/Breakfast-club-right-on-track-lyrics,"Gonna make a move that knocks you over
Watch this turn this one's gonna put you away
But I'm doing my very best dancing, yeah
Every time you're looking the other way
Well, I could move out to the left for a while
Or I could slide to the right for a while
Hey, I could get up and back right on track (Is that gonna get you back?)
But is right on track, is that gonna get you back?
Hey, I could get up and back right on track (Is that gonna get you back?)
But is right on track, is that gonna get you back?
Is that gonna get you back?
Is that gonna get you back?
I've been trying to get your attention
Yeah, and I'm very, very close to thinking of a way
Hey, I could be big and tough and other funny stuff, yeah
But you just keep looking the other way
I could move out to the left for a while
Or I could slide to the right for a while
Hey, I could get up and back right on track (Is that gonna get you back?)
But is right on track, is that gonna get you back?
Hey, I could get up and back right on track (Is that gonna get you back?)
But is right on track, is that gonna get you back?"
1987,95,Ballerina Girl,Lionel Richie,https://genius.com/Lionel-richie-ballerina-girl-lyrics,"[Chorus]
Ballerina girl
[Verse 1]
You are so lovely
With you standing there
I'm so aware
Of how much I care for you
You are more than now
You are for always
I can see in you my dreams come true
Don't you ever go away
You make me feel like
There's nothing I can't do
And when I hold you
I only want to say
I love you
[Chorus]
Ballerina girl
[Verse 2]
The joy you bring me
Every day and night
Holding you tight
How I've waited for your love
Sometimes I've wondered
If you'd ever come my way
Now that I've finally found you
This is where my heart will stay whoa"
1987,96,Meet Me Half Way,Kenny Loggins,https://genius.com/Kenny-loggins-meet-me-half-way-lyrics,"In a lifetime
Made of memories
I believe
In destiny
Every moment returns again in time
When I've got the future on my mind
Know that you'll be the only one
Meet me halfway
Across the sky
Out where the world belongs
To only you and I
Meet me halfway
Across the sky
Make this a new beginning of another life
In a lifetime
There is only love
Reaching for the lonely one
We are stronger when we are given love
When we put emotions on the line
Know that we are the timeless ones"
1987,97,I've Been in Love Before,Cutting Crew,https://genius.com/Cutting-crew-ive-been-in-love-before-lyrics,"Oooh, oo oooh, cha
Catch my breath, close my eyes
Don't believe a word
Things she said, overheard
Something wrong inside
Hits you in a minute, oooh
Then you know you're in it, aah
I've been in love before
I've been in love before
The hardest part is when you're in it
I've been in love before
I've been in love before
Just one touch, just one look
A dangerous dance
One small word can make me feel
Like running away
You can't say you're in it, no, until you reach the limit
I've been in love before
I've been in love before
The hardest part is when you're in it
I've been in love before
I've been in love before"
1987,98,(You Gotta) Fight for Your Right (To Party!),Beastie Boys,https://genius.com/Watchmojo-top-10-rap-anthems-lyrics,"10:
 
""Let Me Clear My Throat""
 by DJ Kool
9:
 
""Get Low""
 by Lil Jon & the East Side Boyz feat. Ying Yang Twins
8:
 
""Big Pimpin""
 by Jay-Z feat. UGK
7:
 
""Without Me""
 by Eminem
6:
 
""In Da Club""
 by 50 Cent
5:
 
""Jump Around""
 by House of Pain
4:
 
""Party Up (Up In Here)""
 by DMX
3:
 
""O.P.P.""
 by Naughty By Nature
2:
 
""(You Gotta) Fight for Your Right (to Party!)""
 by Beastie Boys
1:
""Juicy""
 by The Notorious B.I.G
Honorable Mentions:
""Be Faithful""
 Fatman Scoop feat. The Crooklyn Clan
""Push It""
 by Salt-n-Pepa
""Ante Up (Robbing-Hoodz Theory)""
 by M.O.P
""We Fly High""
 by Jim Jones
""The Next Episode""
 by Dr. Dre feat. Snoop Dogg, Kurupt, Nate Dogg
""Can't Tell Me Nothing""
 by Kanye West"
1987,99,Funkytown,Pseudo Echo,https://genius.com/Pseudo-echo-funky-town-lyrics,"Gotta make a move to a town that's right for me
Town to keep me movin'
Keep me groovin' with some energy
Well, I talk about it
Talk about it
Talk about it
Talk about it
Talk about, talk about
Talk about movin'
Gotta move on
Gotta move on
Gotta move on (Yeah)
Won't you take me to ... a Funky Town?
Won't you take me to ... a Funky Town?
Won't you take me to ... a Funky Town?
Won't you take me to ... a Funky Town?
Gotta make a move to a town that's right for me
Town to keep me movin'
Keep me groovin' with some energy
Well, I talk about it
Talk about it
Talk about it
Talk about it
Talk about, talk about
Talk about movin'. (Ho, ho, ha)"
1987,100,Love You Down,Ready for the World,https://genius.com/Ready-for-the-world-love-you-down-lyrics,"It never really mattered too much to me
That you were just too damned old for me
All that really mattered was you were my girlfriend
And baby, that's all that mattered to me
Let me love you down
Even if it takes all night
Let me love you down
You know it's gonna be so right
Remember when I drove you home from work
I loved the way when you kissed me bye
All your friends think I'm just too young for you
You tell 'em that I can do what guys their age can do, oh, baby
Let me love you down
Even if it takes all night
Let me love you down
You know it's got to be so right
Let me love you down
Even if it takes all night
Let me love you down
You know it's got to be so right, oh
It never really mattered too much to me
That you were too damned old for me
All that really mattered was you were my girlfriend
And baby, that's all that mattered to me, oh, baby"
1988,1,Faith,George Michael,https://genius.com/George-michael-faith-lyrics,"[Instrumental Intro]
[Verse 1]
Well, I guess it would be nice if I could touch your body
I know not everybody has got a body like you
But I gotta think twice before I give my heart away
And I know all the games you play because I played them too
[Pre-Chorus]
Oh, but I need some time off from that emotion
Time to pick my heart up off the floor
Oh, when that love comes down without devotion
Well it takes a strong man, baby
But I'm showin' you the door
[Chorus]
'Cause I gotta' have faith
I gotta have faith
Because I gotta have faith, faith
I got to have faith, faith, faith
[Verse 2]
Baby, I know you're askin' me to stay
Say, ""Please, please, please don't go away""
You say I'm givin' you the blues
Maybe (Huh) you mean every word you say
Can't help but think of yesterday
And another who tied me down to loverboy rules"
1988,2,Need You Tonight,INXS,https://genius.com/Inxs-need-you-tonight-lyrics,"[Intro]
Come over here
[Verse 1]
All you got is this moment
Twenty-first century's yesterday
You can care all you want
Everybody does, yeah, that's okay
[Chorus]
So slide over here and give me a moment
Your moves are so raw, I've got to let you know
I've got to let you know
You're one of my kind
Ow
I need you tonight
'Cause I'm not sleepin'
There's something about you, girl
That makes me sweat
[Verse 2]
How do you feel? I'm lonely
What do you think? Can't think at all
What'cha gonna do? Gonna live my life"
1988,3,Got My Mind Set on You,George Harrison,https://genius.com/George-harrison-got-my-mind-set-on-you-lyrics,"[Chorus]
I got my mind set on you
I got my mind set on you
I got my mind set on you
Got my mind set on you
[Verse 1]
But it's gonna take money
A whole lotta spending money
It's going to take plenty of money
To do it right, child
It's gonna take time
Whole lotta precious time
It's gonna take patience and time
Mmm, to do it, to do it, to do it, to do it, to do it
To do it right, child
[Chorus]
I got my mind set on you
I got my mind set on you
I got my mind set on you
I got my mind set on you
[Verse 2]
And this time I know it's for real
The feelin' that I feel
I know if I put my mind to it
I know that I really can do it"
1988,4,Never Gonna Give You Up,Rick Astley,https://genius.com/Rick-astley-never-gonna-give-you-up-lyrics,"[Intro]
Desert you
Ooh-ooh-ooh-ooh
Hurt you
[Verse 1]
We're no strangers to love
You know the rules and so do I (Do I)
A full commitment's what I'm thinking of
You wouldn't get this from any other guy
[Pre-Chorus]
I just wanna tell you how I'm feeling
Gotta make you understand
[Chorus]
Never gonna give you up
Never gonna let you down
Never gonna run around and desert you
Never gonna make you cry
Never gonna say goodbye
Never gonna tell a lie and hurt you
[Verse 2]
We've known each other for so long
Your heart's been aching, but you're too shy to say it (To say it)
Inside, we both know what's been going on (Going on)
We know the game, and we're gonna play it"
1988,5,Sweet Child o' Mine,Guns N' Roses,https://genius.com/Guns-n-roses-sweet-child-o-mine-lyrics,"[Instrumental Intro/Guitar Riff]
[Verse 1]
She's got a smile that it seems to me
Reminds me of childhood memories
Where everything was as fresh as the bright blue sky (Sky)
Now and then when I see her face
She takes me away to that special place
And if I stared too long, I'd probably break down and cry
[Chorus]
Woah, oh, oh
Sweet child o' mine
Woah, oh, oh, oh
Sweet love of mine
[Instrumental Break]
[Verse 2]
She's got eyes of the bluest skies
As if they thought of rain
I'd hate to look into those eyes and see an ounce of pain
Her hair reminds me of a warm, safe place
Where, as a child, I'd hide
And pray for the thunder and the rain to quietly pass me by"
1988,6,So Emotional,Whitney Houston,https://genius.com/Whitney-houston-so-emotional-lyrics,"[Intro]
I don't know why I like it, huh
I just do
Woo, ooh
Ooh
[Verse 1]
I've been hearin' your heartbeat inside of me
I keep your photo right beside my bed
Livin' in a world of fantasies
I can't get you out of my head, uh
I've been waiting for the phone to ring all night
Why you wanna make me feel so good?
I got a love of my own, babe
I shouldn't get so hung up on you
[Pre-Chorus]
I remember the way that we touched
I wish I didn't like it so much
Ah, uh
[Chorus]
I get so emotional, baby
Every time I think of you
I get so emotional, baby
Ain't it shocking what love can do?"
1988,7,Heaven Is a Place on Earth,Belinda Carlisle,https://genius.com/Belinda-carlisle-heaven-is-a-place-on-earth-lyrics,"[Chorus]
Ooh, baby, do you know what that's worth?
Ooh, Heaven is a place on Earth
They say in Heaven, love comes first
We'll make Heaven a place on Earth
Ooh, Heaven is a place on Earth
[Verse 1]
When the night falls down
I wait for you and you come around
And the world's alive
With the sound of kids on the street outside
[Pre-Chorus]
When you walk into the room
You pull me close and we start to move
And we're spinnin' with the stars above
And you lift me up in a wave of love
[Chorus]
Ooh, baby, do you know what that's worth?
Ooh, Heaven is a place on Earth
They say in Heaven, love comes first
We'll make Heaven a place on Earth
Ooh, Heaven is a place on Earth"
1988,8,Could've Been,Tiffany,https://genius.com/Tiffany-couldve-been-lyrics,"[Verse 1]
The flowers you gave me are just about to die
When I think about
What could've been
Makes me want to cry
The sweet words you whispered didn't mean a thing
I guess our song is over
As we began to sing
[Chorus]
Could've been so beautiful
Could've been so right
Could've been my lover
Every day of my life
Could've been so beautiful
Could've been so right
I'll never hold
What could've been on a cold and lonely night
[Verse 2]
The memories of our loving still linger in the air
Like the faded scent of your roses
Stay with me everywhere"
1988,9,Hands to Heaven,Breathe,https://genius.com/Breathe-uk-hands-to-heaven-lyrics,"[Verse 1]
As I watch you move
Across the moon-lit room
There's so much tenderness in your loving
Tomorrow, I must leave
The dawn knows no reprieve
God, give me strength when I am leaving
[Pre-Chorus]
So raise your hands to heaven and pray
That we'll be back together someday
[Chorus]
Tonight, I need your sweet caress
Hold me in the darkness
Tonight, you calm my restlessness
You relieve my sadness
[Verse 2]
As we move to embrace
Tears run down your face
I whisper words of love so softly
I can't believe this pain
It's driving me insane
Without your touch
Life will be lonely"
1988,10,Roll with It,Steve Winwood,https://genius.com/Steve-winwood-roll-with-it-lyrics,"[Verse 1]
When life is too much, roll with it, baby
Don't stop and lose your touch, oh no, baby
Hard times knocking on your door
I'll tell them you ain't there no more
Get on through it, roll with it, baby
[Pre-Chorus]
Luck'll come and then slip away
You've gotta move, bring it back to stay
[Chorus]
You just roll with it, baby
Come on and just roll with it, baby
You and me, roll with it, baby
Hang on and just roll with it, baby, hey
[Verse 2]
The way that you love is good as money
I swear by stars above, sweet as honey
People think you're down and out
You show them what it's all about
You can make it, roll with it, baby
[Pre-Chorus]
When this world turns its back on you
Hang in and do that sweet thing you do"
1988,11,One More Try,George Michael,https://genius.com/George-michael-one-more-try-lyrics,"[Verse 1]
I've had enough of danger
And people on the streets
I'm lookin' out for angels
Just tryin' to find some peace
[Pre-Chorus]
Now I think it's time
That you let me know
So if you love me, say you love me
But if you don't, just let me go
[Chorus]
'Cause teacher, there are things
That I don't wanna learn
And the last one I had
Made me cry
So I don't wanna learn to hold you, touch you
Think that you're mine
Because it ain't no joy for an uptown boy
Whose teacher has told him goodbye, goodbye, goodbye
[Verse 2]
When you were just a stranger
And I was at your feet
I didn't feel the danger
Now I feel the heat"
1988,12,Wishing Well,Terence Trent D'Arby,https://genius.com/Terence-trent-darby-wishing-well-lyrics,"[Verse 1]
Kissing like a bandit, stealing time
Underneath a sycamore tree
Cupid by the hour sends valentines
To my sweet lover and me
Slowly but surely
Your appetite is more than I knew
Sweetly, softly
I'm falling in love with you
[Chorus]
Wish me love, a wishing well to kiss and tell
A wishing well of butterfly tears
Wish me love, a wishing well to kiss and tell
A wishing well of crocodile cheers, sing
[Post-Chorus]
Make it funky now, boys
[Verse 2]
Hugging like a monkey see, monkey do
Right beside a riverboat gambler, hahaha
Erotic images float through my head
Say you wanna be a midnight rambler
(I wanna be a midnight rambler)
Quickly, but quickly
The blood races through my veins
Quickly, loudly
I wanna hear those sugar bells ring"
1988,13,Anything for You,Gloria Estefan and Miami Sound Machine,https://genius.com/Gloria-estefan-anything-for-you-lyrics,"Anything for you
Though you're not here
Since you said we're through
It seems like years
Time keeps dragging on and on
And forever's been and gone
Still I can't figure what went wrong
I'd still do anything for you
I'll play your game
You hurt me through and through
But you can have your way
I can pretend each time I see you
That I don't care
And I don't need you
And though you'll never see me crying
You know inside I feel like dying
And I'd do anything for you
In spite of it all
I've learned so much from you
You made me strong
But don't you ever think that I don't love you
That for one minute I forgot you
But sometimes things don't work out right
And you just have to say goodbye"
1988,14,The Flame,Cheap Trick,https://genius.com/Cheap-trick-the-flame-lyrics,"[Verse 1]
Another night slowly closes in
And I feel so lonely
Touching heat freezing on my skin
I pretend you still hold me
[Pre-Chorus]
I'm going crazy, I'm losing sleep
I'm in too far, I'm in way too deep over you
I can't believe you're gone
You were the first, you'll be the last
[Chorus]
Wherever you go, I'll be with you
Whatever you want, I'll give it to you
Whenever you need someone
To lay your heart and head upon
Remember after the fire, after all the rain
I will be the flame
I will be the flame
[Verse 2]
Watching shadows move across the wall
Feels so frightening
I wanna run to you, I wanna call
But I've been hit by lightning"
1988,15,"Get Outta My Dreams, Get into My Car",Billy Ocean,https://genius.com/Billy-ocean-get-outta-my-dreams-get-into-my-car-lyrics,"[Intro]
Hey you, get into my car! Who me?
Yes you, get into my car
Woooooooooh. Wah! Hey
[Verse 1]
Who's that lady coming down the road?
Who's that lady?
Who's that woman walking through my door?
What's the score?
I'll be the sun shining on you
Hey Cinderella, step in your shoe
I'll be your nonstop lover
Get it while you can
Your nonstop miracle, I'm your man
[Chorus]
Get outta my dreams
Get into my car
Get outta my dreams
(Get in the back seat, baby)
Get into my car
(Beep beep, yeah)
Get outta my mind
Get into my life
(Ooooooh)
Oh I said hey (Hey) you (You)
Get into my car
Oh baby"
1988,16,Seasons Change,Exposé,https://genius.com/Expose-seasons-change-lyrics,"[Verse 1: Jeanette]
Some dreams are in the nighttime
And some seem like yesterday
But leaves turn brown and fade
Ships sail away
You long to say a thousand words
But seasons change
[Verse 2: Jeanette, 
All
]
It feels like it's forever
No reason for emptiness
The time just runs away (
Time runs away
)
No more day by day
You dream again, it seems in vain
When seasons change
[Pre-Chorus: Jeanette, 
All
]
(
I want you
)
I want to feel you by my side
(
I need you
)
Don't you know I need you, baby?
[Chorus: All, 
Jeanette
]
Seasons change
Feelings change
It's been so long since I've found you
Yet it seems like yesterday
Seasons change
People change
I'll sacrifice tomorrow
Just to have you here today"
1988,17,Is This Love,Whitesnake,https://genius.com/Whitesnake-is-this-love-lyrics,"[Verse 1]
I should have known better than to let you go alone
It's times like these, can't make it on my own
Wasted days and sleepless nights
And I can't wait to see you again
I find I spend my time waiting on your call
How can I tell you, babe? My back's against the wall
I need you by my side to tell me it's alright
'Cause I don't think I can take anymore
[Chorus]
Is this love that I'm feeling?
Is this the love that I've been searching for?
Is this love or am I dreaming?
This must be love 'cause it's really got a hold on me
A hold on me
[Verse 2]
Can't stop the feeling I've been this way before
But with you I've found the key to open any door
I can feel my love for you growing stronger day by day
And I can't wait to see you again
So I can hold you in my arms
[Chorus]
Is this love that I'm feeling?
Is this the love that I've been searching for?
Is this love or am I dreaming? (Is this love?)
This must be love 'cause it's really got a hold on me
A hold on me"
1988,18,"Wild, Wild West",The Escape Club,https://genius.com/The-escape-club-wild-wild-west-lyrics,"[Verse 1]
Forty seven deadbeats living in the back street
North, east, west, south, all in the same house
Sitting in a back room, waiting for the big boom
I'm in a bedroom waiting for my baby
[Chorus]
She's so mean but I don't care
I love her eyes and her wild, wild hair
Dance to the beat that we love best
Heading for the nineties
Living in the wild, wild west
The wild, wild west (Wild west)
[Verse 2]
Well, Mandy's in the backroom, handing out Valium
Sheriff's on the airwaves, talking to the D.J.'s
Forty seven heartbeats beating like a drum
Got to live it up, live it up, 
Ronnie's got a new gun
[Chorus]
She's so mean but I don't care
I love her eyes and her wild, wild hair
Dance to the beat that we love best
Heading for the nineties
Living in the wild, wild west
The wild, wild west (wild west) Yeow"
1988,19,Pour Some Sugar on Me,Def Leppard,https://genius.com/Def-leppard-pour-some-sugar-on-me-lyrics,"[Intro]
Step inside
Walk this way
You and me babe
Hey hey!
[Verse 1]
Love is like a bomb, baby, c'mon get it on
Livin' like a lover with a radar phone
Lookin' like a tramp, 
like a video vamp
Demolition woman, can I be your man?
Razzle 'n' a dazzle 'n' a flash a little light
Television lover, baby, go all night
Sometime, anytime, sugar me sweet
Little miss innocent sugar me, yeah
[Pre Chorus]
So c'mon, take a bottle, shake it up
Break the bubble, break it up
[Chorus]
Pour some sugar on me
Ooh, in the name of love
Pour some sugar on me
C'mon, fire me up
Pour your sugar on me
I can't get enough"
